income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status
89500.0,25000.0,394,0,1,1
36000.0,6000.0,221,1,1,1
73000.0,10000.0,311,1,0,1
88000.0,20000.0,523,0,1,1
38000.0,18000.0,389,1,0,0
58835.0,23000.0,322,1,0,1
35000.0,9000.0,492,0,1,1
140000.0,24000.0,265,1,1,1
37000.0,9450.0,343,1,0,1
44000.0,11400.0,166,0,2,0
70000.0,3600.0,119,1,1,1
52000.0,20000.0,349,0,1,0
75000.0,25000.0,298,1,1,0
150000.0,10000.0,411,1,0,1
150000.0,9000.0,522,1,0,1
110723.0,30000.0,304,1,0,0
75000.0,12000.0,372,1,0,0
90000.0,19500.0,486,0,1,0
45000.0,3000.0,409,0,1,1
60000.0,11200.0,491,1,0,1
50000.0,16000.0,563,0,1,1
64000.0,9500.0,329,1,0,1
54600.0,20525.0,437,0,1,0
100000.0,3600.0,258,0,2,1
60000.0,25000.0,416,1,0,0
150000.0,20000.0,563,0,1,1
30000.0,3600.0,130,0,2,1
130000.0,35000.0,190,1,1,1
82000.0,25000.0,322,0,1,0
135000.0,19000.0,426,0,1,0
25255.0,3000.0,549,1,0,1
75000.0,14000.0,294,1,1,0
78250.0,17500.0,553,1,0,0
80000.0,12500.0,432,1,0,1
63000.0,20000.0,486,0,1,1
86000.0,25000.0,143,0,2,1
60300.0,21700.0,564,0,1,1
114000.0,22500.0,550,1,0,1
40000.0,8000.0,215,1,1,1
52000.0,25000.0,495,1,0,1
25000.0,2000.0,333,1,0,1
59404.0,21500.0,197,1,1,0
84000.0,30000.0,489,1,0,0
135000.0,35000.0,306,1,0,0
27000.0,9700.0,479,1,0,1
52000.0,2000.0,354,0,1,0
96000.0,28000.0,162,0,2,0
45000.0,10000.0,470,0,1,1
73000.0,19200.0,182,1,1,0
94000.0,30000.0,223,0,2,1
78000.0,34300.0,263,0,2,1
55000.0,8125.0,329,1,0,1
90000.0,25000.0,517,0,1,0
104000.0,4000.0,524,1,0,1
75000.0,17000.0,184,0,2,1
36144.0,9600.0,494,0,1,0
122000.0,21000.0,386,1,0,1
65000.0,20000.0,474,0,1,0
35000.0,6000.0,251,0,2,1
120000.0,25000.0,564,1,0,1
50000.0,9150.0,507,0,1,0
61000.0,5000.0,589,1,0,1
29500.0,7000.0,144,1,1,1
70000.0,11400.0,127,1,1,1
110000.0,12000.0,116,1,1,1
46000.0,8400.0,161,1,1,0
109000.0,10000.0,483,1,0,1
50000.0,8450.0,450,1,0,0
43000.0,9000.0,505,1,0,0
40000.0,18400.0,535,0,1,0
65000.0,8525.0,278,0,2,1
200000.0,14400.0,121,1,1,0
150000.0,24000.0,383,1,0,0
50000.0,13900.0,590,1,0,0
86000.0,6000.0,176,1,1,1
53000.0,3700.0,500,1,0,1
70000.0,1000.0,526,0,1,1
40000.0,20000.0,176,1,1,0
74196.0,21000.0,226,1,1,1
76000.0,29875.0,277,0,2,0
65000.0,21000.0,450,0,1,0
90000.0,24000.0,297,0,2,1
59000.0,22500.0,386,0,1,0
82300.0,26050.0,583,1,0,1
86000.0,19675.0,344,1,0,1
40000.0,15825.0,310,1,0,0
99000.0,30000.0,472,1,0,1
35100.0,15875.0,571,0,1,1
71000.0,12900.0,152,1,1,0
265000.0,33500.0,277,0,2,0
114000.0,14000.0,168,1,1,0
57570.0,20000.0,158,1,1,0
65000.0,5000.0,580,0,1,0
127000.0,35000.0,578,1,0,1
97000.0,20000.0,260,1,1,1
37000.0,16275.0,217,1,1,0
104000.0,35000.0,231,1,1,0
140000.0,12000.0,124,0,2,0
62000.0,6000.0,440,1,0,1
70000.0,8400.0,188,1,1,1
80000.0,10000.0,566,1,0,1
65000.0,8000.0,110,0,2,1
58000.0,16000.0,418,0,1,1
40704.0,10575.0,226,0,2,0
60000.0,14000.0,445,1,0,1
150000.0,18200.0,136,0,2,0
55000.0,5000.0,352,1,0,1
90000.0,28000.0,132,1,1,0
13000.0,3600.0,558,0,1,0
79000.0,20000.0,575,0,1,0
32000.0,10200.0,331,1,0,1
102000.0,12000.0,585,0,1,1
136000.0,15200.0,112,1,1,1
98000.0,16000.0,530,0,1,1
62000.0,6500.0,383,0,1,0
78000.0,15000.0,260,0,2,1
140000.0,25000.0,528,1,0,0
76000.0,28000.0,156,0,2,1
73000.0,27600.0,332,0,1,1
45000.0,12000.0,143,0,2,1
29088.0,8000.0,102,1,1,1
65000.0,13000.0,528,0,1,0
54000.0,15000.0,410,1,0,0
50000.0,15000.0,352,1,0,1
42000.0,2000.0,123,0,2,1
110000.0,12000.0,342,0,1,1
117000.0,15000.0,288,1,1,1
29000.0,13325.0,378,0,1,0
62000.0,3000.0,227,0,2,0
70000.0,13000.0,274,0,2,1
97000.0,16000.0,238,1,1,0
61000.0,28050.0,553,0,1,0
54000.0,16000.0,503,1,0,1
113544.0,20000.0,523,1,0,1
54000.0,9000.0,306,0,1,1
97000.0,27200.0,324,0,1,0
103000.0,30000.0,550,1,0,0
57000.0,9900.0,296,1,1,1
68000.0,19575.0,484,1,0,0
125000.0,35000.0,120,0,2,1
45000.0,14250.0,188,0,2,0
56000.0,12000.0,516,0,1,1
56000.0,10800.0,198,0,2,1
57000.0,25075.0,179,1,1,0
128000.0,7400.0,360,0,1,1
83700.0,21000.0,179,0,2,0
120000.0,35000.0,326,1,0,0
75000.0,24000.0,496,0,1,1
120000.0,20000.0,536,0,1,0
148000.0,20000.0,592,0,1,1
54000.0,18000.0,403,0,1,0
175350.0,35000.0,145,1,1,0
52000.0,20000.0,342,1,0,0
50000.0,10000.0,246,0,2,1
64000.0,26600.0,269,1,1,0
42600.0,12000.0,419,1,0,0
60000.0,20000.0,325,1,0,1
65000.0,7600.0,450,1,0,0
38000.0,10000.0,599,0,1,1
48000.0,6000.0,410,0,1,0
55000.0,10000.0,566,0,1,1
64000.0,25000.0,478,1,0,1
170000.0,15000.0,575,1,0,1
70000.0,4800.0,218,0,2,1
50000.0,10000.0,198,0,2,1
105000.0,13725.0,345,1,0,0
45760.0,15000.0,477,0,1,1
35179.0,15000.0,279,0,2,0
70000.0,10000.0,486,1,0,0
50000.0,18050.0,435,1,0,0
60000.0,8000.0,299,0,2,1
49000.0,6000.0,139,1,1,1
20000.0,7450.0,136,1,1,0
220000.0,10000.0,562,0,1,1
28321.0,14150.0,406,0,1,0
65056.0,30000.0,220,1,1,0
80000.0,12000.0,472,0,1,1
62000.0,18000.0,120,1,1,0
64282.0,7900.0,116,0,2,0
55000.0,10000.0,230,1,1,0
36000.0,10825.0,283,0,2,0
59000.0,13150.0,263,0,2,1
45760.0,15000.0,434,1,0,0
80000.0,18000.0,465,1,0,1
60000.0,23050.0,551,1,0,0
32000.0,11000.0,207,1,1,1
58000.0,12000.0,312,1,0,0
80000.0,35000.0,429,0,1,1
55000.0,27000.0,150,1,1,0
35000.0,11000.0,153,1,1,0
40000.0,2000.0,425,1,0,1
75000.0,32725.0,190,1,1,0
80000.0,16000.0,158,1,1,1
40000.0,10000.0,501,0,1,0
101000.0,5500.0,575,1,0,1
48000.0,18000.0,564,0,1,0
65000.0,17250.0,272,0,2,1
93000.0,16000.0,559,1,0,0
144993.0,25000.0,130,0,2,1
85000.0,30000.0,338,0,1,0
120000.0,10000.0,300,0,1,0
66500.0,8000.0,571,1,0,1
51716.0,6400.0,431,1,0,1
100000.0,28000.0,132,1,1,1
55000.0,11825.0,582,1,0,0
112000.0,16000.0,356,1,0,0
92500.0,17000.0,202,1,1,0
26000.0,6000.0,140,0,2,0
83640.0,10000.0,176,0,2,0
70000.0,25000.0,351,1,0,0
52200.0,18875.0,588,0,1,1
110000.0,20000.0,114,1,1,0
46000.0,11975.0,379,1,0,0
30000.0,4800.0,408,1,0,1
78000.0,35000.0,197,0,2,0
85000.0,25000.0,302,0,1,1
55000.0,5000.0,511,0,1,0
75000.0,9000.0,170,0,2,0
34000.0,10400.0,186,1,1,0
65000.0,7200.0,134,0,2,0
100000.0,15000.0,498,1,0,0
135000.0,21000.0,272,1,1,0
24080.0,10000.0,327,0,1,1
45000.0,7850.0,476,0,1,1
67500.0,20000.0,439,1,0,1
50000.0,12550.0,366,1,0,0
55000.0,15850.0,439,0,1,0
45000.0,16000.0,586,0,1,0
73000.0,12000.0,252,0,2,1
57774.0,24000.0,491,0,1,0
285000.0,35000.0,240,0,2,0
75000.0,20000.0,292,1,1,1
48000.0,6000.0,422,0,1,1
58800.0,15975.0,108,1,1,1
85000.0,25000.0,540,0,1,1
96200.0,14400.0,486,1,0,0
130000.0,16000.0,329,1,0,0
56000.0,20150.0,183,0,2,1
80000.0,10725.0,272,0,2,1
25000.0,4375.0,495,1,0,0
36200.0,14600.0,271,1,1,1
106000.0,35000.0,514,0,1,0
177000.0,10000.0,511,0,1,0
45000.0,12000.0,426,0,1,0
85000.0,12050.0,464,0,1,0
41000.0,18000.0,506,1,0,1
27500.0,6000.0,258,0,2,0
83000.0,5000.0,114,1,1,1
170000.0,32400.0,358,1,0,0
90000.0,26600.0,489,1,0,0
60000.0,4325.0,592,0,1,0
130000.0,14000.0,153,0,2,1
45000.0,7000.0,322,0,1,1
94000.0,4000.0,243,1,1,0
22000.0,1200.0,115,0,2,1
120000.0,10000.0,267,0,2,1
60000.0,15000.0,449,0,1,0
80000.0,10000.0,375,0,1,0
45000.0,8000.0,510,0,1,0
51500.0,2500.0,111,1,1,1
32760.0,12700.0,402,1,0,1
42000.0,6000.0,220,0,2,0
115000.0,16000.0,240,0,2,1
125000.0,30000.0,522,0,1,0
30000.0,4200.0,159,0,2,1
87000.0,12000.0,523,1,0,0
36000.0,10800.0,477,1,0,0
95000.0,14000.0,555,0,1,1
62500.0,8400.0,553,1,0,1
56000.0,4000.0,297,1,1,0
80000.0,18000.0,183,1,1,1
69000.0,10800.0,338,1,0,1
40000.0,18000.0,242,1,1,0
102000.0,5000.0,243,0,2,1
42000.0,9000.0,526,1,0,1
105000.0,15000.0,524,0,1,0
107000.0,15000.0,412,0,1,0
82000.0,35000.0,196,1,1,1
85000.0,24000.0,239,0,2,1
50000.0,4800.0,171,0,2,1
40000.0,3000.0,178,1,1,0
54000.0,12000.0,458,1,0,1
117000.0,28000.0,298,0,2,0
110000.0,24000.0,289,1,1,0
29000.0,2700.0,355,1,0,1
100000.0,35000.0,313,1,0,0
95000.0,3000.0,259,0,2,1
43000.0,11875.0,466,0,1,0
32000.0,11500.0,353,0,1,0
425000.0,28000.0,434,0,1,0
33000.0,10000.0,312,1,0,1
30000.0,5000.0,332,1,0,0
43300.0,15000.0,399,0,1,0
88000.0,17600.0,467,1,0,1
38000.0,5600.0,405,1,0,1
78000.0,11150.0,138,0,2,1
139000.0,30000.0,167,1,1,1
75000.0,23150.0,432,1,0,1
60000.0,3000.0,530,0,1,1
90000.0,11850.0,501,0,1,0
120000.0,3000.0,114,0,2,1
70000.0,8400.0,102,0,2,1
45000.0,15000.0,115,1,1,1
58000.0,15000.0,340,1,0,0
55000.0,7200.0,522,1,0,1
90000.0,15000.0,126,0,2,1
115000.0,20000.0,101,0,2,0
115000.0,17500.0,537,0,1,1
45000.0,13000.0,457,1,0,0
100000.0,8400.0,256,1,1,1
52000.0,15000.0,583,0,1,1
59500.0,6500.0,379,1,0,1
95000.0,7200.0,172,0,2,1
67500.0,16800.0,417,1,0,0
58000.0,8000.0,102,0,2,1
60000.0,10500.0,232,0,2,1
99933.34,30000.0,392,1,0,1
32000.0,2000.0,120,1,1,0
114000.0,12000.0,569,0,1,1
60000.0,18000.0,440,0,1,1
68201.0,15000.0,244,0,2,1
65000.0,10000.0,357,1,0,1
29000.0,6400.0,100,1,1,1
89400.0,25800.0,250,1,1,1
125000.0,20000.0,363,0,1,1
40000.0,13450.0,132,0,2,0
165000.0,20000.0,390,0,1,1
50000.0,8000.0,360,0,1,1
60000.0,10000.0,527,1,0,1
205600.0,28000.0,459,0,1,1
86000.0,16000.0,271,1,1,1
58000.0,18000.0,443,0,1,0
108000.0,13200.0,115,1,1,0
70000.0,16000.0,377,1,0,0
81000.0,10000.0,367,0,1,1
65000.0,20000.0,454,1,0,1
52000.0,12800.0,187,1,1,1
62000.0,12800.0,277,1,1,1
128000.0,16000.0,472,0,1,0
76000.0,30000.0,301,1,0,0
40000.0,16000.0,502,0,1,1
90000.0,35000.0,426,0,1,1
102000.0,15000.0,403,1,0,0
85000.0,20000.0,381,0,1,1
65000.0,15000.0,357,0,1,0
125000.0,24025.0,461,1,0,1
139000.0,25000.0,299,1,1,0
65000.0,10000.0,364,0,1,1
85000.0,35000.0,295,0,2,1
190000.0,35000.0,367,1,0,0
65000.0,28000.0,206,1,1,1
131569.0,12000.0,238,1,1,0
60000.0,4250.0,394,0,1,1
85000.0,9600.0,571,1,0,0
40000.0,11200.0,282,0,2,1
70000.0,24000.0,510,0,1,0
84000.0,13975.0,326,0,1,0
34000.0,8000.0,411,0,1,1
120000.0,14000.0,204,0,2,1
95000.0,9500.0,141,0,2,0
70000.0,25000.0,161,0,2,1
41000.0,7000.0,466,1,0,1
95000.0,22400.0,484,0,1,1
118000.0,30000.0,406,1,0,1
46000.0,10000.0,327,0,1,0
78000.0,21600.0,252,1,1,1
70000.0,5000.0,467,1,0,1
102000.0,28000.0,120,1,1,1
105000.0,28800.0,464,0,1,1
40000.0,5000.0,450,1,0,1
58000.0,19875.0,138,1,1,1
77000.0,10000.0,521,0,1,1
165000.0,16800.0,109,0,2,0
75000.0,16000.0,364,0,1,1
23452.0,6000.0,493,0,1,0
55000.0,15000.0,337,0,1,1
120000.0,15600.0,523,1,0,0
87500.0,30000.0,119,0,2,1
85400.0,16800.0,178,1,1,1
280000.0,35000.0,157,1,1,0
108000.0,12000.0,130,1,1,1
70000.0,15425.0,451,1,0,0
85000.0,35000.0,556,0,1,1
60000.0,2500.0,234,1,1,1
120000.0,20000.0,319,1,0,1
70000.0,18000.0,112,1,1,0
99840.0,5000.0,292,0,2,0
125000.0,19200.0,128,0,2,1
85005.0,19850.0,223,1,1,1
110000.0,12000.0,368,1,0,1
85000.0,30000.0,513,1,0,0
79000.0,20000.0,532,0,1,0
47000.0,5000.0,555,0,1,1
48261.96,19300.0,281,0,2,0
92000.0,6000.0,436,0,1,1
80000.0,35000.0,556,0,1,0
42500.0,10000.0,278,0,2,0
45000.0,9025.0,284,0,2,1
132000.0,19200.0,528,1,0,0
28000.0,2100.0,598,0,1,1
55000.0,6000.0,540,0,1,1
85000.0,12000.0,491,0,1,1
90000.0,15000.0,513,0,1,0
51667.0,19500.0,330,0,1,0
80000.0,20000.0,475,0,1,1
130000.0,10000.0,338,1,0,1
59000.0,21000.0,107,1,1,0
82000.0,11725.0,383,0,1,0
70000.0,16000.0,516,1,0,1
78000.0,28000.0,221,0,2,0
38000.0,15600.0,396,0,1,0
52000.0,20000.0,478,0,1,1
93400.0,8200.0,595,1,0,0
47000.0,4800.0,129,0,2,0
24720.0,9875.0,549,0,1,1
160000.0,14000.0,208,1,1,0
220000.0,35000.0,236,0,2,0
50000.0,12000.0,574,0,1,1
60000.0,8000.0,378,0,1,0
75000.0,25000.0,411,0,1,1
50000.0,17000.0,108,1,1,0
53040.0,8000.0,343,1,0,1
54000.0,27000.0,407,0,1,0
141000.0,31850.0,163,1,1,0
51000.0,5200.0,576,0,1,1
42000.0,15300.0,387,0,1,0
36000.0,12950.0,160,0,2,0
195000.0,5000.0,293,0,2,1
35000.0,18000.0,540,1,0,0
68000.0,17000.0,272,0,2,1
55000.0,15000.0,368,1,0,1
40000.0,12000.0,543,1,0,0
58000.0,7000.0,478,1,0,1
62000.0,17025.0,139,1,1,0
89000.0,12800.0,253,1,1,0
45000.0,8000.0,108,1,1,1
79000.0,16000.0,190,0,2,1
136500.0,20000.0,511,1,0,1
65000.0,13500.0,357,1,0,0
52000.0,11000.0,132,0,2,0
43900.0,7000.0,250,1,1,1
40000.0,9075.0,482,1,0,1
93000.0,32000.0,115,1,1,0
120000.0,24000.0,275,0,2,0
49000.0,12000.0,156,1,1,0
83000.0,18000.0,454,1,0,1
95000.0,21000.0,482,0,1,1
52000.0,26000.0,423,0,1,0
50000.0,15000.0,176,0,2,0
150000.0,11900.0,335,0,1,1
130000.0,30000.0,219,1,1,0
80000.0,24000.0,223,0,2,0
55802.0,13500.0,245,0,2,0
39000.0,4400.0,319,0,1,1
65000.0,14750.0,326,0,1,0
30000.0,9425.0,456,0,1,0
75000.0,25000.0,320,0,1,0
35000.0,4900.0,490,1,0,1
29600.0,9000.0,343,0,1,1
81000.0,21000.0,297,1,1,0
77300.0,30000.0,318,0,1,1
115000.0,3000.0,550,1,0,1
46280.0,19425.0,457,0,1,1
38000.0,14000.0,393,0,1,0
80000.0,24000.0,192,0,2,0
30000.0,6000.0,298,1,1,1
42000.0,6000.0,188,0,2,1
55000.0,5000.0,120,0,2,1
168000.0,3500.0,248,0,2,1
49000.0,4875.0,408,0,1,1
61000.0,4000.0,129,1,1,1
55000.0,12000.0,222,1,1,0
150000.0,18000.0,293,1,1,1
31722.0,7800.0,597,1,0,0
91000.0,18000.0,343,1,0,0
65000.0,15000.0,132,1,1,0
140000.0,28000.0,108,0,2,0
105000.0,24000.0,260,1,1,0
65000.0,11000.0,555,1,0,1
44500.0,18000.0,181,1,1,0
77000.0,11000.0,442,0,1,1
86000.0,5000.0,371,1,0,1
128000.0,9000.0,382,0,1,0
115000.0,32000.0,318,1,0,1
98000.0,33600.0,342,0,1,0
86000.0,3000.0,172,1,1,1
88000.0,18000.0,237,0,2,0
70000.0,13000.0,363,1,0,1
176000.0,30000.0,125,1,1,1
37000.0,15000.0,244,1,1,1
85000.0,15000.0,413,0,1,1
90000.0,16000.0,134,1,1,1
65000.0,25000.0,166,0,2,1
35000.0,11200.0,570,1,0,0
70000.0,8000.0,504,1,0,0
80000.0,18000.0,235,1,1,0
32000.0,14075.0,106,1,1,1
50000.0,10000.0,241,1,1,1
60000.0,27600.0,107,0,2,0
22000.0,10800.0,110,0,2,0
33500.0,12000.0,144,1,1,0
134000.0,24000.0,554,0,1,1
85000.0,10000.0,163,0,2,0
80000.0,30000.0,129,1,1,1
211000.0,30000.0,599,1,0,0
63000.0,13000.0,213,1,1,0
36111.0,16075.0,469,0,1,1
29000.0,3475.0,141,1,1,1
42000.0,20000.0,540,0,1,1
63000.0,20000.0,401,0,1,1
110000.0,35000.0,425,1,0,0
80000.0,8500.0,124,0,2,1
71000.0,5950.0,216,0,2,1
54080.0,24325.0,109,1,1,1
75000.0,30000.0,175,0,2,0
125000.0,28000.0,192,0,2,1
32000.0,8000.0,106,0,2,0
60000.0,30000.0,284,1,1,0
75000.0,20000.0,501,1,0,1
105000.0,20000.0,544,0,1,1
108000.0,30000.0,498,0,1,0
121000.0,2100.0,381,1,0,1
44000.0,17600.0,535,1,0,0
65000.0,15600.0,390,1,0,0
35000.0,13000.0,245,1,1,1
120000.0,1000.0,221,0,2,1
41000.0,19675.0,584,1,0,0
38000.0,5600.0,238,0,2,1
195000.0,25000.0,497,1,0,1
240000.0,20000.0,109,1,1,0
32000.0,7000.0,296,0,2,1
65000.0,12000.0,306,1,0,0
280000.0,35000.0,156,1,1,1
45000.0,19300.0,477,0,1,1
70000.0,20000.0,126,1,1,0
142000.0,16325.0,355,1,0,1
84000.0,25600.0,307,1,0,1
78000.0,34300.0,110,1,1,0
67500.0,33750.0,504,0,1,0
48000.0,12475.0,562,1,0,0
80000.0,25000.0,321,1,0,1
205000.0,28000.0,385,1,0,1
54800.0,3400.0,221,1,1,0
65000.0,22100.0,409,0,1,0
43000.0,20000.0,511,0,1,0
44027.0,5400.0,199,1,1,0
37620.0,12000.0,337,1,0,0
62000.0,15000.0,405,0,1,0
75000.0,24000.0,346,0,1,0
50000.0,2000.0,345,1,0,1
70500.0,18000.0,539,0,1,0
98000.0,20000.0,327,1,0,1
104266.0,30000.0,325,1,0,0
39000.0,15000.0,429,0,1,1
60000.0,6000.0,508,1,0,1
90000.0,15000.0,256,1,1,0
105000.0,24000.0,115,0,2,0
75000.0,34500.0,452,0,1,1
137000.0,21500.0,396,1,0,1
58000.0,27000.0,474,0,1,0
40000.0,14000.0,104,1,1,0
91000.0,14400.0,441,1,0,1
45000.0,14000.0,253,1,1,0
37000.0,10000.0,531,1,0,1
70000.0,26600.0,139,0,2,0
30000.0,10000.0,593,0,1,0
70000.0,8400.0,589,1,0,1
70000.0,3000.0,441,0,1,1
52000.0,6400.0,514,0,1,1
100000.0,5600.0,566,0,1,1
80000.0,7000.0,100,0,2,1
84000.0,18500.0,505,1,0,0
80000.0,22800.0,582,1,0,0
41600.0,8000.0,516,1,0,1
44500.0,14000.0,323,1,0,0
15800.0,7900.0,550,0,1,1
67000.0,30150.0,388,1,0,0
55000.0,15000.0,405,0,1,1
67000.0,12000.0,382,0,1,1
125000.0,21000.0,167,1,1,0
30000.0,6000.0,587,1,0,0
54000.0,5500.0,139,1,1,0
34980.0,15000.0,238,1,1,0
67140.0,20000.0,327,0,1,1
95000.0,12000.0,392,1,0,0
36000.0,3000.0,246,0,2,0
41200.0,3600.0,194,0,2,1
35000.0,6500.0,528,1,0,1
54200.0,6000.0,522,0,1,1
57000.0,7000.0,292,0,2,0
56818.0,14000.0,443,1,0,0
60000.0,20000.0,194,0,2,0
120000.0,15000.0,211,0,2,1
48000.0,13600.0,316,0,1,0
58000.0,29000.0,554,0,1,1
65000.0,16000.0,180,0,2,0
150000.0,13200.0,104,0,2,1
38500.0,9600.0,553,0,1,0
50246.0,5000.0,275,0,2,1
80000.0,30000.0,414,0,1,1
95000.0,5000.0,462,1,0,0
72000.0,30000.0,559,1,0,1
35050.0,5000.0,224,0,2,0
75000.0,18000.0,504,0,1,0
135000.0,15500.0,289,0,2,0
98000.0,17000.0,434,0,1,1
200000.0,15000.0,353,1,0,0
140000.0,18000.0,506,1,0,0
70000.0,6275.0,419,1,0,1
150000.0,26575.0,489,1,0,1
127000.0,21000.0,543,0,1,0
50000.0,22000.0,470,0,1,0
115000.0,19200.0,348,0,1,1
145000.0,16000.0,455,1,0,0
100000.0,6000.0,567,0,1,1
160000.0,35000.0,487,0,1,1
96000.0,12000.0,326,0,1,1
110000.0,13950.0,232,0,2,0
120000.0,20000.0,212,1,1,1
45000.0,21600.0,303,1,0,0
50000.0,12000.0,530,0,1,1
120000.0,35000.0,243,1,1,0
150000.0,28000.0,414,0,1,0
50000.0,20000.0,417,0,1,1
45000.0,22500.0,453,1,0,0
68000.0,20000.0,214,1,1,1
88000.0,15000.0,315,0,1,1
68885.0,12000.0,508,1,0,0
35000.0,11900.0,348,1,0,1
125000.0,25000.0,348,1,0,0
60000.0,15725.0,167,1,1,0
125000.0,33000.0,439,1,0,1
65000.0,16875.0,446,0,1,0
40000.0,17600.0,170,0,2,1
45000.0,22500.0,326,0,1,0
200000.0,35000.0,435,1,0,0
200000.0,24000.0,287,0,2,0
40000.0,16000.0,300,1,0,0
67000.0,15600.0,288,0,2,0
100000.0,20000.0,413,0,1,1
144000.0,33550.0,597,0,1,0
30000.0,10075.0,469,0,1,0
80000.0,11000.0,440,1,0,1
300000.0,30000.0,136,0,2,0
60000.0,5000.0,238,1,1,1
41000.0,15675.0,158,1,1,1
75000.0,28000.0,471,1,0,1
65000.0,20000.0,210,0,2,1
48000.0,2500.0,345,1,0,1
35000.0,8000.0,205,0,2,0
95000.0,20000.0,195,0,2,1
56000.0,13500.0,178,0,2,1
105000.0,3500.0,219,1,1,1
45000.0,12000.0,579,0,1,0
55000.0,3600.0,392,0,1,1
55000.0,14000.0,217,1,1,0
43000.0,18000.0,415,1,0,0
70095.0,21300.0,315,0,1,1
57500.0,6000.0,313,1,0,1
43000.0,14600.0,534,0,1,0
85000.0,10000.0,423,1,0,1
64000.0,5000.0,585,0,1,0
103000.0,15000.0,475,0,1,0
65000.0,10175.0,430,1,0,1
35620.0,10400.0,587,0,1,1
52000.0,10000.0,476,1,0,1
52500.0,2000.0,594,1,0,0
123000.0,15000.0,290,1,1,1
60000.0,9450.0,248,1,1,0
70000.0,20350.0,129,0,2,0
56000.0,8000.0,499,1,0,1
70000.0,7000.0,450,1,0,1
60000.0,13000.0,275,0,2,0
35380.0,7500.0,169,0,2,1
30000.0,9600.0,554,1,0,1
52000.0,15000.0,146,0,2,0
40166.0,8675.0,412,0,1,1
46000.0,8400.0,522,0,1,1
46000.0,10800.0,275,1,1,0
75000.0,20000.0,156,1,1,1
34880.0,15000.0,384,0,1,1
37500.0,13350.0,205,1,1,0
105000.0,10000.0,186,1,1,0
70200.0,20000.0,476,1,0,0
60000.0,18000.0,217,0,2,0
86000.0,28000.0,476,1,0,0
90000.0,9600.0,379,0,1,1
110000.0,35000.0,433,1,0,0
60000.0,20200.0,482,1,0,0
48400.0,20000.0,294,1,1,0
115000.0,20000.0,139,0,2,0
150000.0,15000.0,383,1,0,0
200000.0,28000.0,203,1,1,1
185000.0,12000.0,177,0,2,0
75000.0,6000.0,343,1,0,1
75000.0,7500.0,588,1,0,1
200000.0,24000.0,339,0,1,0
74000.0,25200.0,258,1,1,1
51000.0,8350.0,374,0,1,0
58000.0,22225.0,147,0,2,0
60000.0,10000.0,131,0,2,1
60000.0,19200.0,577,0,1,0
45000.0,5000.0,388,1,0,1
39750.0,17475.0,513,1,0,0
130000.0,16000.0,449,0,1,0
300000.0,30000.0,518,0,1,0
75000.0,16000.0,166,0,2,1
67000.0,7700.0,169,1,1,0
82000.0,21000.0,272,1,1,1
31000.0,9600.0,504,1,0,0
80256.0,21000.0,568,0,1,1
40000.0,6000.0,220,1,1,1
60000.0,16000.0,381,0,1,1
50000.0,3500.0,381,0,1,0
38792.0,10400.0,552,0,1,0
129500.0,20850.0,316,1,0,0
102000.0,24000.0,112,1,1,1
60000.0,10000.0,387,1,0,1
25000.0,8000.0,392,0,1,0
140000.0,25000.0,182,1,1,1
20000.0,8000.0,586,0,1,1
100000.0,17000.0,300,0,1,1
50000.0,20400.0,143,0,2,0
180000.0,15000.0,381,1,0,1
70000.0,22400.0,109,0,2,0
60000.0,12000.0,519,1,0,1
99901.0,19600.0,474,1,0,0
45000.0,5000.0,194,1,1,1
55000.0,15375.0,358,0,1,1
17669.0,4350.0,474,1,0,0
350000.0,15000.0,425,0,1,1
84000.0,11050.0,460,1,0,1
85000.0,20000.0,318,1,0,0
55000.0,15000.0,303,1,0,0
14400.0,5000.0,253,1,1,0
84000.0,35000.0,319,0,1,1
42000.0,3000.0,375,0,1,1
55000.0,19875.0,134,1,1,1
40000.0,4425.0,215,1,1,1
45000.0,5000.0,197,0,2,1
115000.0,35000.0,379,1,0,0
65000.0,10000.0,211,0,2,0
99000.0,14000.0,482,0,1,1
75000.0,8000.0,216,1,1,1
114000.0,35000.0,555,0,1,1
72000.0,10000.0,386,0,1,1
56000.0,15000.0,149,0,2,0
56157.0,16400.0,311,0,1,1
70000.0,16000.0,399,0,1,0
55000.0,10375.0,508,0,1,1
75000.0,10000.0,399,1,0,1
145000.0,15000.0,276,0,2,1
72000.0,17100.0,178,0,2,0
70000.0,14000.0,102,0,2,0
115000.0,16000.0,310,1,0,1
105000.0,30000.0,525,1,0,0
140000.0,11000.0,317,0,1,1
50000.0,4500.0,405,0,1,1
35000.0,15400.0,221,1,1,0
80000.0,12000.0,188,0,2,0
24000.0,10000.0,567,1,0,0
63000.0,10650.0,168,1,1,1
51000.0,13675.0,208,1,1,0
52000.0,5000.0,456,1,0,1
21000.0,5350.0,509,1,0,0
80000.0,24000.0,510,1,0,1
93000.0,5000.0,291,1,1,1
39000.0,13000.0,160,0,2,1
100000.0,35000.0,407,1,0,0
192000.0,29350.0,115,0,2,0
50000.0,20000.0,207,0,2,1
230000.0,28000.0,528,0,1,0
69922.0,3000.0,429,1,0,0
85000.0,10000.0,261,1,1,1
50148.0,12000.0,131,1,1,1
20000.0,2425.0,378,1,0,1
