income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status
48865.0,17575.0,171,0,2,0
80500.0,22025.0,236,0,2,1
75000.0,10000.0,524,0,1,1
65050.0,15000.0,394,0,1,1
35000.0,14700.0,347,0,1,1
64000.0,8000.0,237,0,2,0
90000.0,20000.0,107,1,1,1
22000.0,11000.0,141,0,2,0
50000.0,18000.0,360,1,0,0
75000.0,12000.0,439,1,0,1
90000.0,9500.0,524,0,1,1
60000.0,25000.0,286,0,2,1
105000.0,30000.0,331,1,0,1
28000.0,9600.0,197,1,1,0
145000.0,28000.0,455,1,0,0
181000.0,25000.0,148,0,2,1
37000.0,7000.0,231,1,1,1
55000.0,17500.0,556,0,1,0
140000.0,2000.0,517,0,1,1
90000.0,24000.0,328,0,1,0
85000.0,17000.0,121,1,1,1
38000.0,12000.0,218,0,2,1
77000.0,16025.0,323,0,1,1
62900.0,28925.0,315,0,1,0
77900.0,33875.0,542,0,1,0
160000.0,30000.0,354,0,1,0
80000.0,4200.0,475,1,0,1
160000.0,25000.0,212,0,2,1
34250.0,8000.0,307,0,1,1
165000.0,33000.0,145,1,1,0
52000.0,9500.0,413,0,1,1
80000.0,16000.0,330,1,0,1
95000.0,30000.0,215,0,2,1
40000.0,8000.0,278,1,1,1
52000.0,8400.0,501,0,1,1
48000.0,18000.0,564,0,1,0
45000.0,5000.0,254,0,2,1
104000.0,30000.0,504,1,0,1
240000.0,20000.0,109,1,1,0
170000.0,25000.0,222,0,2,1
80000.0,25000.0,310,0,1,1
90000.0,3000.0,517,1,0,1
90000.0,1500.0,363,0,1,1
85000.0,7200.0,471,0,1,1
40000.0,16000.0,553,0,1,0
174000.0,21000.0,414,0,1,0
46000.0,22300.0,228,1,1,0
81000.0,10000.0,325,0,1,1
170000.0,21500.0,401,1,0,1
60000.0,10000.0,549,0,1,1
28000.0,6000.0,141,0,2,0
75000.0,16000.0,370,0,1,1
55000.0,5000.0,138,0,2,0
90000.0,24000.0,386,1,0,1
50000.0,10000.0,527,1,0,1
70200.0,20000.0,130,1,1,1
30000.0,7000.0,290,0,2,1
52000.0,1600.0,127,0,2,1
90000.0,20000.0,533,1,0,1
39756.0,5000.0,564,1,0,1
175000.0,24000.0,337,1,0,1
46000.0,5000.0,348,1,0,1
172500.0,12000.0,555,1,0,1
145000.0,15000.0,179,1,1,0
93000.0,35000.0,400,1,0,1
48000.0,10000.0,231,0,2,1
85000.0,30000.0,131,1,1,1
52000.0,10000.0,425,0,1,1
60000.0,20000.0,279,0,2,1
45000.0,16200.0,317,0,1,0
65000.0,25000.0,166,0,2,1
118000.0,10000.0,394,1,0,1
93000.0,28000.0,486,1,0,0
68015.0,25000.0,369,0,1,1
37440.0,10000.0,548,1,0,0
75000.0,19200.0,524,1,0,1
225000.0,28000.0,234,1,1,1
70000.0,6275.0,419,1,0,1
80000.0,24000.0,192,0,2,0
65000.0,1000.0,212,1,1,1
67000.0,30000.0,286,0,2,0
45000.0,20250.0,523,1,0,0
38000.0,14000.0,249,0,2,1
60000.0,10000.0,340,1,0,0
47500.0,9000.0,264,0,2,1
65000.0,29900.0,113,1,1,0
51000.0,6000.0,322,1,0,1
44000.0,19000.0,240,1,1,1
146000.0,15400.0,113,0,2,1
28790.0,9200.0,306,1,0,1
110900.0,35000.0,438,0,1,0
70000.0,24000.0,164,0,2,0
30000.0,6000.0,298,1,1,1
50000.0,20400.0,143,0,2,0
60000.0,6000.0,508,0,1,1
50000.0,13600.0,415,0,1,0
75000.0,15000.0,533,0,1,1
23000.0,9650.0,518,0,1,1
63000.0,10000.0,320,1,0,1
46000.0,14000.0,478,1,0,1
83832.0,11800.0,238,1,1,0
38000.0,3000.0,221,1,1,1
50000.0,23000.0,310,1,0,0
38000.0,8000.0,492,1,0,1
91000.0,30000.0,161,0,2,0
120000.0,16000.0,396,1,0,0
169000.0,10000.0,439,1,0,1
50000.0,9000.0,525,1,0,1
50000.0,15000.0,361,0,1,1
48000.0,2200.0,101,1,1,1
32000.0,22800.0,305,0,1,0
125000.0,15000.0,338,0,1,1
43000.0,9200.0,290,1,1,1
70000.0,15000.0,574,1,0,1
150000.0,10000.0,489,0,1,1
120000.0,35000.0,243,1,1,0
30000.0,4000.0,120,0,2,1
140000.0,35000.0,316,0,1,0
105800.0,4950.0,489,1,0,1
60000.0,15000.0,569,1,0,0
178462.0,35000.0,397,1,0,1
44298.0,10000.0,106,1,1,1
55020.0,6000.0,483,0,1,1
125000.0,35000.0,434,0,1,1
43000.0,9000.0,505,1,0,0
115210.0,30000.0,306,1,0,1
67140.0,20000.0,327,0,1,1
29500.0,6000.0,217,1,1,1
115000.0,16000.0,590,1,0,1
84000.0,26000.0,184,1,1,1
48000.0,10000.0,596,0,1,1
45000.0,21825.0,241,1,1,0
192000.0,29350.0,115,0,2,0
92000.0,35000.0,336,0,1,0
95000.0,24000.0,304,1,0,1
130000.0,24000.0,391,0,1,0
98000.0,35000.0,456,0,1,1
25000.0,4375.0,495,1,0,0
72000.0,10000.0,368,0,1,1
113000.0,11650.0,225,1,1,1
190000.0,35000.0,367,1,0,0
55600.0,25525.0,531,1,0,0
46000.0,6475.0,498,1,0,1
146000.0,28000.0,181,1,1,0
42000.0,10000.0,589,0,1,0
91000.0,30250.0,304,0,1,1
36000.0,8000.0,303,1,0,0
28000.0,10000.0,544,1,0,1
150000.0,20000.0,254,1,1,1
100000.0,30000.0,474,0,1,0
95000.0,15000.0,120,0,2,1
48000.0,12000.0,275,0,2,1
50000.0,10000.0,165,1,1,1
58000.0,3000.0,418,0,1,1
68000.0,15000.0,351,1,0,1
65000.0,10000.0,569,1,0,0
110000.0,7000.0,283,1,1,1
170000.0,16000.0,141,1,1,1
50000.0,17600.0,548,0,1,1
37500.0,7500.0,444,1,0,1
65000.0,10000.0,526,1,0,0
12000.0,1000.0,525,0,1,1
75000.0,6600.0,140,0,2,1
50000.0,12000.0,449,0,1,1
115000.0,20000.0,139,0,2,0
57000.0,12000.0,507,0,1,1
300000.0,35000.0,352,1,0,0
105000.0,21000.0,504,0,1,1
72000.0,15000.0,239,1,1,0
80000.0,2800.0,578,1,0,1
111000.0,35000.0,472,1,0,1
50000.0,6000.0,316,0,1,1
28000.0,12300.0,580,1,0,0
70000.0,18000.0,506,0,1,0
100000.0,21000.0,567,0,1,1
65000.0,3600.0,201,1,1,1
65000.0,32450.0,144,0,2,0
60000.0,20000.0,412,0,1,1
65000.0,19200.0,196,1,1,0
68000.0,7200.0,447,1,0,1
60000.0,11200.0,510,1,0,1
55200.0,20675.0,484,1,0,0
65000.0,16875.0,446,0,1,0
77000.0,8500.0,567,1,0,1
325000.0,35000.0,249,0,2,1
105000.0,6500.0,389,0,1,1
180000.0,15000.0,138,0,2,1
98000.0,5000.0,564,0,1,1
96000.0,16000.0,146,1,1,0
45700.0,15000.0,401,1,0,1
72000.0,6725.0,526,1,0,1
40000.0,16000.0,273,1,1,1
36000.0,5000.0,129,1,1,1
80000.0,19250.0,313,1,0,0
45000.0,12000.0,586,0,1,0
79990.0,7200.0,126,1,1,1
48000.0,8000.0,246,1,1,1
44000.0,3000.0,452,1,0,1
26000.0,7000.0,127,0,2,1
55000.0,21600.0,174,1,1,0
52000.0,2000.0,461,1,0,1
95000.0,8000.0,103,0,2,1
95000.0,18000.0,168,0,2,0
50000.0,15000.0,198,1,1,1
42000.0,6000.0,395,0,1,1
46800.0,10000.0,303,1,0,1
125000.0,6000.0,566,1,0,1
550000.0,20225.0,342,0,1,1
71650.0,5000.0,192,1,1,1
101550.0,12000.0,350,0,1,0
54000.0,20000.0,104,1,1,1
45000.0,10800.0,236,0,2,1
40000.0,8000.0,114,1,1,1
26000.0,7200.0,114,1,1,1
72000.0,10000.0,578,0,1,1
40000.0,12000.0,517,1,0,1
50000.0,18000.0,140,0,2,0
60000.0,8000.0,388,0,1,1
60000.0,11050.0,598,1,0,0
32500.0,4000.0,250,0,2,1
69100.0,12075.0,241,1,1,1
50000.0,3500.0,369,0,1,0
45000.0,9025.0,284,0,2,1
125000.0,18000.0,256,0,2,0
65000.0,22100.0,409,0,1,0
70000.0,12000.0,377,0,1,0
64000.0,4800.0,171,0,2,1
78200.0,8000.0,485,0,1,1
85198.0,20000.0,204,1,1,1
225000.0,10000.0,454,0,1,1
110000.0,20000.0,226,0,2,1
51716.0,6400.0,431,1,0,1
127000.0,25000.0,369,1,0,1
65000.0,10825.0,295,0,2,1
20000.0,8400.0,100,0,2,1
60000.0,16000.0,180,1,1,1
50000.0,11000.0,204,0,2,0
75000.0,12000.0,233,1,1,1
43000.0,17200.0,482,0,1,1
300000.0,35000.0,412,1,0,1
82000.0,12000.0,263,1,1,1
65000.0,25000.0,382,1,0,1
72000.0,8000.0,408,1,0,0
59000.0,22500.0,386,0,1,0
85000.0,15000.0,538,0,1,1
50000.0,3000.0,234,1,1,1
81000.0,15000.0,193,0,2,1
34000.0,14950.0,531,0,1,0
103000.0,25000.0,293,0,2,1
105000.0,13000.0,371,1,0,1
65000.0,21475.0,169,0,2,1
52000.0,7500.0,562,1,0,1
65000.0,8000.0,110,0,2,1
55000.0,14950.0,280,0,2,0
80000.0,13000.0,531,0,1,1
80000.0,7000.0,311,1,0,1
29000.0,3450.0,116,0,2,0
100000.0,12500.0,516,0,1,1
70000.0,22225.0,319,0,1,1
77000.0,9000.0,488,1,0,1
54200.0,2000.0,330,1,0,1
60000.0,16000.0,283,0,2,1
70000.0,15000.0,185,0,2,1
32000.0,7000.0,482,0,1,1
75000.0,20000.0,264,0,2,1
74000.0,25000.0,189,1,1,1
10800.0,3450.0,441,0,1,1
151300.0,12000.0,257,1,1,1
94000.0,13000.0,131,1,1,0
115000.0,19200.0,133,1,1,1
85700.0,12600.0,339,0,1,1
250000.0,35000.0,389,1,0,1
32220.0,4000.0,301,0,1,1
70000.0,8400.0,511,0,1,1
85000.0,25000.0,109,0,2,1
65000.0,29900.0,377,1,0,0
25000.0,9600.0,577,1,0,1
84540.0,12000.0,114,1,1,1
45000.0,10000.0,470,1,0,1
125000.0,9600.0,181,1,1,1
148000.0,35000.0,412,0,1,1
53000.0,4800.0,456,0,1,1
44000.0,8000.0,227,0,2,0
39000.0,2400.0,398,0,1,1
35000.0,10000.0,399,0,1,1
51000.0,6000.0,442,0,1,1
195000.0,5000.0,293,0,2,1
76000.0,7000.0,544,0,1,1
90000.0,11850.0,501,0,1,0
124167.0,27200.0,441,1,0,1
80000.0,21675.0,342,1,0,1
55000.0,5000.0,583,0,1,1
58500.0,4200.0,383,1,0,1
200000.0,12500.0,426,0,1,1
100000.0,35000.0,417,0,1,1
30000.0,10000.0,297,0,2,1
46000.0,13800.0,206,1,1,0
115000.0,20000.0,502,0,1,0
110000.0,10000.0,299,0,2,1
100000.0,35000.0,313,1,0,0
54000.0,16000.0,503,1,0,1
70000.0,20350.0,129,0,2,0
90000.0,21000.0,329,0,1,1
135000.0,30000.0,169,1,1,1
55000.0,16000.0,458,1,0,1
80000.0,28000.0,365,0,1,1
80000.0,33600.0,222,1,1,0
116000.0,28000.0,163,1,1,1
49233.0,8200.0,422,0,1,1
100000.0,5000.0,269,1,1,1
53000.0,16000.0,544,1,0,0
101000.0,32000.0,417,0,1,1
47000.0,5025.0,171,0,2,0
80000.0,6075.0,186,0,2,1
42000.0,10000.0,194,0,2,1
140000.0,15000.0,586,1,0,1
90000.0,20000.0,562,1,0,0
45000.0,17000.0,358,1,0,1
80000.0,7000.0,100,0,2,1
50000.0,22000.0,586,0,1,1
58000.0,10000.0,554,0,1,1
84000.0,5000.0,100,1,1,1
100000.0,35000.0,120,1,1,1
150000.0,15000.0,192,1,1,1
70000.0,30000.0,228,1,1,1
68200.0,6000.0,181,1,1,1
86000.0,10000.0,386,0,1,1
100000.0,8000.0,565,0,1,1
73500.0,15600.0,576,0,1,1
69000.0,5000.0,551,0,1,1
69000.0,23450.0,189,1,1,0
98000.0,28000.0,184,1,1,0
80000.0,24000.0,182,0,2,1
89400.0,25800.0,250,1,1,1
60000.0,4200.0,586,1,0,1
70000.0,6025.0,246,0,2,1
64000.0,20000.0,510,1,0,1
200000.0,9600.0,499,0,1,1
42000.0,6000.0,599,1,0,0
160000.0,28000.0,107,1,1,1
86000.0,28000.0,476,1,0,0
50000.0,21000.0,124,1,1,0
42500.0,14450.0,473,1,0,0
75000.0,15000.0,495,0,1,1
72100.0,15000.0,361,0,1,1
50000.0,12350.0,399,1,0,1
50000.0,6000.0,193,0,2,1
71500.0,14400.0,508,1,0,1
40000.0,12250.0,199,0,2,0
52000.0,7200.0,160,0,2,1
27000.0,10000.0,181,0,2,1
48000.0,12500.0,403,1,0,1
67500.0,20400.0,491,1,0,1
76000.0,29875.0,277,0,2,0
191136.0,8000.0,569,0,1,1
170000.0,5000.0,565,1,0,1
43200.0,2000.0,435,0,1,1
52000.0,6500.0,335,0,1,1
36000.0,6000.0,314,0,1,1
50000.0,5000.0,345,1,0,1
89000.0,35000.0,213,0,2,1
58000.0,15000.0,132,1,1,1
245000.0,25000.0,178,1,1,1
75000.0,8000.0,216,1,1,1
83000.0,24000.0,446,1,0,1
30000.0,10800.0,211,1,1,1
65000.0,16800.0,273,1,1,0
30960.0,10000.0,285,0,2,1
70000.0,14400.0,193,1,1,1
58000.0,6000.0,204,0,2,1
53000.0,6000.0,277,0,2,0
51330.0,8400.0,540,0,1,1
200000.0,24000.0,397,1,0,1
52500.0,18900.0,254,1,1,0
60000.0,6000.0,200,0,2,1
88000.0,13525.0,310,0,1,1
96000.0,1500.0,595,1,0,0
60000.0,20475.0,256,1,1,1
60000.0,10000.0,260,1,1,0
116500.0,35000.0,336,0,1,1
70000.0,15000.0,475,0,1,1
36000.0,3000.0,246,0,2,0
35000.0,11650.0,375,1,0,1
110000.0,26425.0,599,0,1,0
61000.0,17000.0,244,0,2,0
50000.0,2100.0,342,0,1,1
80000.0,10000.0,489,1,0,1
70000.0,7200.0,303,0,1,1
56000.0,20000.0,488,1,0,0
80000.0,15000.0,172,1,1,0
76000.0,25000.0,434,1,0,1
114000.0,25000.0,397,0,1,1
75000.0,33000.0,431,0,1,0
82000.0,31150.0,249,0,2,1
115000.0,16000.0,310,1,0,1
40000.0,6000.0,363,1,0,1
49000.0,10000.0,340,0,1,0
80000.0,8000.0,253,0,2,1
46344.0,9000.0,438,1,0,1
41000.0,14750.0,154,1,1,1
140000.0,28000.0,566,1,0,1
106000.0,19200.0,407,0,1,1
134000.0,24000.0,554,0,1,1
99000.0,7200.0,446,1,0,1
63000.0,31500.0,397,1,0,1
220000.0,8000.0,402,0,1,1
45000.0,4800.0,527,0,1,1
40000.0,10800.0,287,1,1,0
40000.0,10000.0,136,1,1,1
102900.0,30000.0,135,0,2,1
83000.0,1000.0,207,1,1,1
100000.0,9000.0,588,0,1,1
77200.0,7500.0,402,0,1,1
158000.0,11400.0,167,0,2,1
52800.0,19000.0,573,1,0,1
54000.0,8225.0,372,0,1,1
42000.0,4500.0,269,0,2,1
15600.0,4200.0,454,1,0,1
78000.0,18000.0,364,0,1,1
78600.0,20000.0,352,0,1,1
76800.0,6000.0,111,1,1,1
70000.0,3000.0,159,0,2,1
60000.0,5000.0,502,0,1,1
64000.0,11200.0,341,0,1,0
52000.0,3600.0,354,1,0,1
99840.0,5000.0,292,0,2,0
55000.0,10000.0,322,1,0,1
47000.0,2000.0,467,1,0,1
48500.0,19400.0,274,0,2,0
55000.0,12000.0,265,1,1,1
93000.0,12000.0,256,0,2,1
55000.0,20000.0,579,0,1,1
80000.0,29000.0,334,0,1,0
39000.0,8425.0,476,1,0,0
70000.0,15000.0,248,1,1,1
27756.0,5600.0,125,1,1,0
160000.0,35000.0,332,1,0,0
75000.0,6000.0,481,0,1,1
52000.0,5000.0,176,1,1,0
43747.0,6000.0,158,1,1,1
122000.0,21000.0,386,1,0,1
80000.0,1500.0,363,0,1,1
70000.0,26600.0,563,0,1,0
17795.0,3775.0,437,0,1,1
55000.0,6000.0,565,1,0,1
29000.0,13325.0,378,0,1,0
36000.0,12000.0,546,0,1,0
68000.0,5000.0,253,1,1,1
95000.0,29000.0,567,1,0,0
59000.0,13150.0,263,0,2,1
93000.0,1500.0,247,1,1,1
170000.0,32400.0,358,1,0,0
85000.0,14400.0,417,0,1,0
55000.0,10375.0,508,0,1,1
75000.0,2000.0,156,1,1,1
100000.0,24000.0,165,0,2,0
98000.0,28000.0,597,1,0,1
92000.0,19975.0,255,0,2,0
125000.0,6000.0,476,0,1,1
60000.0,16000.0,569,0,1,0
60000.0,15000.0,590,1,0,1
55000.0,10000.0,592,1,0,1
32500.0,11450.0,117,0,2,1
83000.0,5000.0,284,0,2,1
76000.0,30000.0,301,1,0,0
152000.0,8000.0,227,1,1,1
66437.0,12000.0,407,0,1,1
49000.0,8000.0,435,0,1,0
105000.0,4000.0,575,1,0,1
90000.0,8000.0,112,0,2,1
40000.0,16800.0,327,1,0,1
42000.0,19300.0,148,1,1,1
58000.0,8000.0,332,0,1,1
95000.0,10000.0,372,1,0,1
100000.0,28000.0,582,0,1,1
110000.0,35000.0,425,1,0,0
112000.0,13000.0,252,1,1,1
64400.4,9000.0,266,1,1,0
40000.0,17675.0,393,0,1,1
106931.0,18000.0,341,1,0,1
60000.0,10000.0,359,1,0,0
70000.0,24000.0,539,1,0,0
125000.0,21000.0,123,1,1,1
100000.0,24000.0,149,1,1,0
39000.0,8000.0,231,1,1,1
35000.0,10000.0,381,1,0,1
55000.0,15000.0,368,1,0,1
50000.0,7000.0,494,0,1,1
200000.0,24000.0,571,1,0,1
45000.0,10000.0,291,0,2,1
300000.0,10000.0,592,0,1,1
28000.0,7200.0,498,1,0,1
95000.0,8400.0,476,1,0,1
46000.0,7375.0,469,0,1,0
25000.0,10000.0,467,1,0,1
49000.0,16000.0,128,1,1,0
40000.0,12000.0,344,0,1,1
70000.0,10000.0,300,0,1,1
32000.0,8800.0,479,1,0,0
37000.0,10900.0,338,0,1,1
55000.0,16000.0,308,0,1,0
80000.0,6000.0,368,0,1,0
58000.0,5600.0,575,0,1,1
140000.0,11000.0,332,0,1,1
55000.0,14000.0,570,0,1,0
37311.0,7000.0,428,1,0,1
49000.0,15000.0,294,1,1,1
38000.0,15950.0,370,1,0,1
68000.0,10800.0,325,1,0,1
100000.0,20000.0,254,1,1,0
54000.0,20550.0,123,1,1,0
75000.0,6000.0,125,1,1,1
70000.0,24300.0,577,0,1,0
52000.0,8000.0,367,1,0,1
45000.0,11975.0,195,1,1,0
61000.0,12000.0,182,0,2,1
31000.0,13625.0,354,1,0,0
58000.0,27000.0,474,0,1,0
58000.0,5400.0,145,1,1,1
80000.0,20000.0,438,1,0,1
51450.0,20000.0,423,1,0,1
58000.0,18000.0,102,1,1,0
32500.0,5000.0,242,1,1,1
150000.0,22400.0,400,1,0,1
50000.0,9000.0,441,1,0,1
75000.0,10000.0,438,1,0,1
51000.0,5000.0,448,1,0,1
160000.0,4000.0,317,0,1,1
31000.0,12000.0,423,0,1,1
125000.0,20000.0,512,1,0,1
60000.0,2150.0,125,0,2,1
62000.0,12000.0,325,1,0,1
60000.0,20000.0,503,0,1,1
60000.0,19200.0,388,0,1,1
49000.0,6000.0,139,1,1,1
50000.0,10000.0,207,0,2,1
72000.0,7075.0,252,1,1,1
120000.0,35000.0,326,1,0,0
33000.0,6000.0,196,0,2,1
65000.0,20000.0,165,0,2,1
25000.0,8000.0,392,0,1,0
75000.0,20700.0,151,0,2,1
22000.0,6125.0,262,0,2,1
37000.0,6000.0,505,1,0,1
65000.0,20000.0,572,0,1,1
75000.0,15000.0,523,1,0,1
45000.0,11500.0,389,0,1,1
150000.0,35000.0,418,0,1,1
58000.0,25000.0,427,0,1,1
89439.36,12300.0,251,0,2,1
44800.0,6200.0,141,0,2,1
150000.0,10000.0,411,1,0,1
60000.0,5000.0,451,1,0,1
70560.0,25000.0,384,1,0,1
75000.0,10200.0,404,1,0,1
87000.0,20000.0,474,1,0,1
175000.0,11000.0,452,0,1,1
80000.0,15000.0,184,0,2,1
86500.0,21000.0,209,0,2,1
70000.0,2550.0,335,1,0,1
48500.0,12000.0,437,0,1,1
120000.0,35000.0,349,1,0,1
58000.0,5000.0,193,1,1,1
70000.0,20000.0,525,1,0,1
60000.0,11200.0,352,0,1,1
70000.0,10000.0,449,0,1,1
40000.0,15000.0,272,0,2,0
160000.0,12500.0,477,1,0,1
39000.0,13000.0,160,0,2,1
22000.0,8000.0,347,0,1,1
51000.0,9000.0,255,0,2,0
168000.0,14400.0,295,0,2,1
85000.0,15000.0,413,0,1,1
58000.0,20000.0,506,1,0,1
150000.0,18000.0,310,1,0,0
80000.0,28000.0,570,1,0,1
45000.0,18725.0,577,1,0,1
40000.0,10400.0,539,0,1,1
60000.0,9600.0,239,0,2,1
45000.0,18275.0,504,1,0,1
65000.0,15925.0,504,1,0,1
252000.0,28000.0,576,1,0,1
28488.0,3000.0,455,1,0,1
90000.0,25000.0,278,1,1,1
70000.0,7500.0,272,1,1,1
90000.0,10000.0,226,1,1,1
190000.0,35000.0,409,0,1,1
122000.0,20000.0,294,1,1,1
70000.0,10500.0,157,0,2,1
90000.0,21000.0,283,0,2,0
100000.0,35000.0,143,1,1,0
127000.0,15000.0,517,0,1,1
65000.0,8950.0,139,0,2,0
33500.0,12000.0,144,1,1,0
61500.0,12800.0,156,1,1,0
83000.0,16000.0,366,0,1,1
65000.0,20000.0,565,1,0,1
100000.0,20000.0,199,1,1,1
52000.0,7000.0,275,0,2,1
102000.0,35000.0,429,1,0,0
62000.0,9575.0,420,0,1,1
45000.0,19300.0,477,0,1,1
81185.0,28000.0,312,1,0,0
150000.0,35000.0,343,0,1,1
84000.0,22000.0,435,1,0,1
110000.0,19800.0,266,0,2,0
80000.0,24000.0,481,0,1,1
44000.0,13000.0,469,1,0,0
100000.0,35000.0,105,0,2,0
43000.0,3975.0,389,1,0,1
130000.0,25000.0,225,1,1,1
23000.0,3475.0,344,0,1,1
79000.0,33600.0,368,0,1,0
42000.0,15000.0,122,0,2,1
130000.0,4200.0,562,0,1,1
50000.0,23000.0,555,0,1,1
47553.0,12500.0,231,0,2,1
30000.0,5000.0,349,1,0,1
145000.0,2000.0,439,0,1,1
90000.0,25000.0,517,0,1,0
55000.0,14400.0,138,1,1,1
430000.0,18000.0,570,0,1,1
97000.0,20000.0,260,1,1,1
75000.0,32725.0,190,1,1,0
102000.0,35000.0,418,1,0,1
120000.0,27350.0,567,0,1,0
24960.0,7175.0,429,1,0,1
57600.0,9000.0,470,1,0,1
50000.0,11000.0,377,0,1,1
45000.0,5000.0,510,1,0,1
150000.0,27000.0,448,0,1,1
26500.0,9000.0,268,1,1,1
105000.0,12000.0,404,1,0,0
27000.0,10000.0,446,0,1,0
85000.0,10000.0,182,1,1,0
125000.0,25000.0,165,1,1,1
75000.0,20000.0,380,0,1,0
52201.91,3000.0,479,1,0,1
70000.0,6000.0,558,0,1,1
28000.0,10000.0,441,0,1,0
125000.0,32000.0,145,1,1,1
60000.0,22550.0,428,1,0,0
115000.0,22400.0,369,1,0,1
75000.0,18000.0,504,0,1,0
242000.0,12000.0,147,0,2,1
75000.0,25000.0,455,0,1,1
100000.0,4800.0,580,1,0,1
47000.0,10800.0,276,1,1,1
141000.0,20800.0,201,0,2,0
65000.0,24000.0,414,0,1,1
100000.0,8000.0,312,1,0,1
24500.0,10775.0,174,0,2,0
42000.0,14000.0,230,0,2,1
83000.0,35000.0,549,0,1,1
90000.0,13200.0,479,0,1,1
70000.0,21600.0,212,1,1,1
34000.0,7500.0,499,1,0,1
120000.0,23000.0,500,1,0,0
60900.0,5000.0,542,0,1,0
75000.0,17000.0,215,1,1,1
62400.0,10000.0,469,0,1,1
140000.0,16800.0,469,1,0,0
71400.0,12000.0,456,1,0,1
55000.0,15000.0,112,0,2,1
70000.0,18000.0,244,1,1,1
40000.0,13450.0,132,0,2,0
45000.0,5000.0,197,0,2,1
60000.0,9000.0,185,1,1,1
50000.0,10000.0,198,0,2,1
72000.0,10800.0,127,0,2,1
160000.0,16000.0,494,1,0,1
35000.0,10000.0,444,1,0,1
28000.0,12300.0,531,1,0,1
25000.0,10500.0,476,1,0,0
42000.0,20000.0,540,0,1,1
37000.0,15000.0,244,1,1,1
52000.0,9150.0,253,0,2,1
69000.0,21600.0,511,1,0,0
64296.0,16750.0,138,1,1,0
76000.0,35000.0,176,1,1,0
100000.0,30000.0,570,0,1,1
65000.0,15000.0,288,1,1,1
51136.0,20000.0,480,1,0,1
85000.0,3000.0,442,0,1,1
45000.0,1600.0,409,0,1,1
25000.0,2400.0,221,1,1,1
230000.0,19200.0,565,1,0,0
152000.0,20400.0,259,1,1,1
40000.0,8000.0,215,1,1,1
20832.0,1800.0,378,0,1,1
136000.0,30000.0,414,0,1,1
50000.0,21000.0,240,1,1,1
70000.0,35000.0,281,1,1,1
46000.0,13000.0,331,0,1,0
56000.0,15000.0,580,0,1,1
135000.0,18000.0,552,1,0,1
65000.0,21550.0,188,1,1,0
47000.0,20000.0,548,0,1,0
211000.0,30000.0,599,1,0,0
45000.0,15000.0,133,1,1,1
29000.0,4250.0,179,1,1,0
60000.0,26400.0,355,1,0,1
38000.0,7000.0,466,0,1,1
40000.0,14400.0,117,0,2,1
600000.0,28000.0,248,0,2,1
53490.0,7450.0,569,1,0,1
36000.0,11000.0,434,1,0,1
55000.0,21000.0,599,1,0,1
60000.0,8000.0,364,0,1,1
35000.0,6500.0,393,0,1,1
49500.0,5500.0,397,0,1,1
59000.0,21000.0,107,1,1,0
130000.0,20000.0,239,0,2,1
78000.0,7000.0,101,0,2,1
75000.0,7425.0,198,1,1,0
53000.0,5000.0,251,0,2,1
100350.0,15000.0,564,1,0,1
20000.0,6800.0,257,0,2,0
31000.0,6000.0,391,1,0,1
80000.0,35000.0,116,1,1,1
175000.0,20000.0,540,0,1,1
115000.0,15000.0,183,1,1,1
36000.0,12950.0,146,0,2,1
66000.0,18000.0,432,0,1,0
72000.0,17100.0,178,0,2,0
60000.0,26000.0,269,0,2,0
117000.0,12000.0,287,1,1,1
68201.0,15000.0,244,0,2,1
56000.0,12000.0,258,1,1,1
38000.0,18000.0,389,1,0,0
125000.0,5000.0,537,0,1,0
80000.0,5000.0,374,1,0,1
41300.0,13200.0,321,1,0,0
106000.0,4200.0,229,0,2,0
142000.0,25000.0,589,1,0,1
99933.34,30000.0,392,1,0,1
112000.0,7500.0,565,0,1,1
35000.0,4900.0,490,1,0,1
55000.0,12225.0,360,0,1,1
40280.0,14000.0,224,0,2,1
135000.0,28000.0,165,1,1,1
37300.0,18650.0,139,1,1,0
53000.0,9600.0,104,1,1,1
65000.0,6000.0,225,1,1,1
30000.0,3750.0,343,1,0,1
35500.0,5000.0,376,0,1,1
27000.0,12000.0,380,1,0,0
58074.0,16000.0,271,1,1,0
52000.0,7000.0,362,0,1,1
60000.0,30000.0,445,0,1,1
48000.0,12000.0,172,1,1,1
20316.0,1200.0,388,1,0,1
80000.0,20000.0,518,1,0,0
100000.0,20000.0,548,1,0,1
207000.0,16000.0,246,1,1,0
30000.0,6300.0,555,0,1,1
104000.0,14000.0,110,0,2,1
43680.0,20000.0,289,1,1,1
55000.0,6000.0,475,1,0,1
16152.0,3000.0,125,0,2,1
56868.0,20000.0,302,1,0,0
34500.0,10000.0,430,1,0,1
72000.0,6000.0,401,1,0,1
100000.0,25000.0,585,0,1,1
108000.0,28000.0,248,0,2,1
60000.0,13500.0,263,1,1,0
56000.0,16000.0,290,1,1,0
59404.0,21500.0,197,1,1,0
102000.0,16000.0,150,0,2,0
31000.0,6000.0,341,1,0,1
50000.0,12000.0,131,1,1,0
110000.0,15000.0,479,0,1,1
30000.0,1000.0,236,0,2,1
210000.0,24000.0,584,1,0,1
60000.0,14825.0,341,0,1,0
49000.0,10000.0,517,0,1,1
