income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status,job_type,loan_history,fuel_type,credit_score
83600.0,12000.0,323,0,2,1,Govt,No History,Electric,697
52000.0,2700.0,316,0,2,1,MNC,Ongoing,Electric,637
66000.0,7000.0,219,0,1,1,Self,Paid,Diesel,700
28000.0,10775.0,545,0,2,1,MNC,Ongoing,Electric,633
160000.0,10000.0,157,1,2,1,Self,Paid,Electric,718
150000.0,10000.0,397,0,2,1,Govt,Paid,Petrol,769
100000.0,35000.0,238,1,1,0,Govt,No History,Diesel,691
48000.0,11000.0,542,0,1,1,MNC,No History,Petrol,655
61500.0,12000.0,115,1,2,1,Self,Ongoing,Diesel,684
66000.0,2000.0,177,0,2,1,Govt,Ongoing,Petrol,648
70000.0,10000.0,229,0,1,1,MNC,Paid,Diesel,704
60000.0,16000.0,269,1,2,1,MNC,No History,Petrol,667
35000.0,6000.0,287,0,2,1,Govt,Paid,Petrol,761
104000.0,12000.0,162,0,2,1,Self,Paid,Petrol,717
125000.0,30000.0,412,1,1,0,Govt,Paid,Petrol,720
98000.0,16000.0,530,0,1,1,Govt,Ongoing,Petrol,646
38000.0,19000.0,572,0,2,1,Self,No History,Electric,727
83000.0,21000.0,561,0,1,1,MNC,Ongoing,Petrol,644
131000.0,28000.0,566,0,2,0,Self,Paid,Electric,745
72800.0,5500.0,218,0,1,1,Govt,Ongoing,Diesel,630
20000.0,7450.0,136,1,2,0,MNC,No History,Diesel,689
45000.0,18000.0,162,1,2,1,Govt,No History,Electric,657
44096.0,16000.0,191,1,2,1,MNC,No History,Diesel,723
67500.0,20000.0,264,0,1,1,MNC,No History,Diesel,650
190000.0,31325.0,463,0,0,1,Govt,Ongoing,Diesel,665
51000.0,22425.0,388,0,1,0,Self,Ongoing,Diesel,628
109000.0,20000.0,380,0,1,1,Govt,Paid,Diesel,718
64000.0,20000.0,168,0,2,1,Self,Ongoing,Diesel,663
55000.0,12000.0,499,1,2,1,Self,Paid,Electric,740
36000.0,8500.0,180,1,2,1,MNC,No History,Electric,730
40000.0,16800.0,563,0,1,1,Self,Paid,Petrol,732
30000.0,10800.0,497,1,1,0,MNC,No History,Petrol,669
55000.0,12000.0,550,0,0,1,Self,No History,Diesel,670
53000.0,21225.0,202,0,1,0,Govt,Paid,Diesel,754
28000.0,2100.0,598,0,1,1,Govt,Ongoing,Petrol,603
13000.0,5700.0,367,1,1,1,Self,Paid,Diesel,734
29000.0,6025.0,197,0,2,1,MNC,Paid,Diesel,800
92043.0,12000.0,530,1,1,0,MNC,Paid,Petrol,730
126500.0,14000.0,265,1,2,1,Govt,No History,Electric,689
120000.0,25000.0,564,1,2,1,MNC,No History,Electric,718
100000.0,30000.0,522,0,0,0,Self,Paid,Diesel,751
75000.0,12000.0,124,1,2,1,Govt,No History,Electric,721
75000.0,28000.0,572,0,0,1,Govt,No History,Diesel,673
33280.0,15000.0,177,1,2,0,MNC,Ongoing,Diesel,612
30000.0,10000.0,304,0,2,0,Govt,Ongoing,Electric,668
49000.0,16000.0,363,0,2,1,Self,Paid,Electric,725
30000.0,3825.0,275,1,1,0,MNC,No History,Diesel,704
110000.0,29000.0,539,0,1,1,Self,No History,Petrol,696
48000.0,21600.0,487,0,2,1,Self,Paid,Electric,729
42000.0,9050.0,529,0,1,1,MNC,Ongoing,Petrol,645
150000.0,6600.0,495,1,2,1,MNC,No History,Electric,664
52000.0,12000.0,579,1,0,1,MNC,No History,Diesel,685
40000.0,15000.0,415,1,2,1,MNC,Ongoing,Electric,649
45960.0,8000.0,208,1,2,1,MNC,Paid,Electric,767
125000.0,35000.0,342,0,2,0,Govt,Ongoing,Electric,616
52000.0,5000.0,456,1,2,1,Self,No History,Electric,688
105000.0,28000.0,365,0,1,1,Self,No History,Diesel,653
55000.0,12000.0,510,1,1,1,MNC,No History,Petrol,661
90000.0,25000.0,423,0,2,1,Self,Ongoing,Electric,605
100000.0,30000.0,329,0,1,1,Self,No History,Diesel,682
30000.0,3600.0,380,1,1,1,Govt,Ongoing,Diesel,605
30000.0,6525.0,375,0,2,1,Self,No History,Electric,661
52000.0,18000.0,341,1,2,0,Govt,No History,Electric,652
55000.0,2000.0,284,0,2,1,Self,Ongoing,Electric,668
79500.0,27425.0,274,1,1,1,Govt,No History,Diesel,721
88000.0,32000.0,465,0,1,1,Govt,Ongoing,Petrol,606
105000.0,24000.0,558,1,0,1,Self,Paid,Diesel,703
120000.0,10000.0,267,0,2,1,MNC,Ongoing,Petrol,607
50000.0,16800.0,377,0,2,1,Self,Paid,Petrol,754
90000.0,4000.0,369,1,2,1,Self,Ongoing,Electric,612
59000.0,25950.0,465,1,1,1,Self,No History,Petrol,722
53000.0,9600.0,177,1,2,1,MNC,Paid,Electric,765
34000.0,14000.0,591,0,2,0,MNC,Ongoing,Electric,685
95700.0,17500.0,158,0,2,1,MNC,No History,Diesel,681
40000.0,10000.0,395,1,2,1,MNC,Ongoing,Petrol,609
95200.0,25000.0,184,1,2,1,Self,Paid,Electric,773
88000.0,25000.0,125,0,2,1,Self,Paid,Diesel,739
70000.0,27600.0,490,1,1,0,MNC,No History,Petrol,660
89400.0,18000.0,421,1,1,1,Govt,Ongoing,Petrol,662
58000.0,19875.0,138,1,2,1,MNC,No History,Electric,685
114000.0,22500.0,550,1,0,1,MNC,No History,Diesel,669
28000.0,10075.0,430,0,1,1,Govt,No History,Petrol,656
80000.0,12000.0,486,1,0,1,MNC,Ongoing,Diesel,667
29000.0,7500.0,351,0,2,1,Govt,Paid,Petrol,710
35000.0,3000.0,456,0,2,1,MNC,Ongoing,Electric,624
115000.0,12000.0,501,1,1,1,MNC,Paid,Petrol,715
36000.0,4100.0,345,0,2,1,Govt,Paid,Petrol,792
150000.0,11900.0,335,0,2,1,Govt,Ongoing,Electric,668
180000.0,32000.0,513,0,1,1,Govt,Ongoing,Petrol,618
132000.0,22800.0,113,0,2,1,Govt,No History,Electric,714
60000.0,7200.0,250,1,2,1,Govt,No History,Petrol,686
63000.0,16000.0,259,0,2,1,Govt,Ongoing,Electric,646
70000.0,15000.0,561,0,2,1,Self,Ongoing,Electric,631
75000.0,12000.0,230,0,2,1,Self,Ongoing,Electric,684
60000.0,8000.0,191,1,2,1,Govt,Paid,Electric,773
54603.0,21000.0,428,1,0,0,MNC,No History,Diesel,718
70000.0,4800.0,218,0,2,1,Govt,Paid,Petrol,732
57000.0,18000.0,524,0,1,0,MNC,Paid,Petrol,778
40000.0,4000.0,126,0,2,1,Govt,Paid,Petrol,722
85000.0,24000.0,328,1,2,1,MNC,Ongoing,Electric,682
30000.0,10800.0,459,0,2,1,Self,Ongoing,Electric,667
96000.0,10000.0,557,1,1,1,Govt,Paid,Petrol,778
45000.0,7000.0,322,0,1,1,MNC,No History,Diesel,714
50000.0,23000.0,113,1,2,1,Govt,Ongoing,Petrol,602
48500.0,8000.0,540,0,0,1,Self,Ongoing,Diesel,627
70000.0,12000.0,562,0,1,1,MNC,Ongoing,Petrol,610
22000.0,8000.0,478,1,1,1,Self,No History,Petrol,657
82000.0,4800.0,482,0,1,1,Self,Paid,Petrol,724
125000.0,15000.0,564,1,0,1,Govt,No History,Diesel,693
96000.0,2000.0,187,0,2,1,Govt,No History,Diesel,681
26000.0,6000.0,507,0,1,1,Govt,Paid,Petrol,793
69000.0,10800.0,338,1,1,1,Self,No History,Diesel,706
72500.0,12000.0,366,1,2,1,MNC,Paid,Electric,789
40000.0,7325.0,317,0,1,1,Self,Paid,Diesel,771
60000.0,15000.0,481,0,0,0,Self,No History,Diesel,675
45000.0,6300.0,471,1,1,1,Govt,No History,Petrol,688
100000.0,6000.0,195,1,2,1,MNC,No History,Electric,674
32806.0,15075.0,594,0,0,1,Self,Paid,Diesel,723
83000.0,16000.0,471,1,0,0,Govt,No History,Diesel,725
90000.0,9600.0,379,0,1,1,MNC,Paid,Diesel,729
70000.0,16000.0,516,1,0,1,Self,Ongoing,Diesel,616
85000.0,6000.0,535,1,1,1,MNC,Ongoing,Petrol,628
75000.0,2000.0,249,1,2,1,MNC,Ongoing,Electric,687
56000.0,9600.0,410,0,1,1,Self,Paid,Petrol,764
65000.0,9600.0,260,1,2,1,Govt,Paid,Electric,783
40000.0,5000.0,395,1,1,1,MNC,No History,Diesel,655
120000.0,21000.0,226,1,2,1,Govt,Ongoing,Electric,643
87000.0,30000.0,437,0,0,1,Govt,Paid,Diesel,734
41175.0,6000.0,194,1,2,1,MNC,Paid,Electric,797
25000.0,11500.0,233,0,2,1,Self,Paid,Electric,788
41000.0,15000.0,223,1,1,1,MNC,Ongoing,Diesel,609
45000.0,3175.0,367,1,2,1,MNC,Ongoing,Electric,608
72000.0,8000.0,240,0,2,1,Self,Ongoing,Petrol,662
120000.0,27000.0,203,0,2,1,Govt,Paid,Petrol,762
35000.0,6400.0,289,0,2,0,Self,Paid,Petrol,765
115000.0,21000.0,308,1,1,1,Self,No History,Diesel,650
105000.0,3900.0,144,1,2,1,Govt,No History,Electric,729
160000.0,32000.0,382,1,1,1,Govt,Ongoing,Diesel,619
86000.0,20000.0,407,1,2,1,MNC,Ongoing,Electric,622
93000.0,32000.0,242,1,2,1,Govt,No History,Petrol,660
41000.0,3600.0,505,1,0,1,Self,Paid,Diesel,728
61000.0,13825.0,284,0,1,1,Govt,Ongoing,Diesel,688
46000.0,19300.0,347,1,2,1,Self,Ongoing,Petrol,605
160000.0,12000.0,158,1,2,1,MNC,Ongoing,Diesel,632
172000.0,12000.0,256,1,2,1,MNC,Paid,Petrol,798
72000.0,24000.0,309,0,2,0,Govt,Paid,Petrol,737
52000.0,10000.0,431,0,2,1,MNC,No History,Electric,715
100000.0,10000.0,453,1,2,0,Self,No History,Electric,652
41500.0,15000.0,424,0,0,1,MNC,Paid,Diesel,725
300000.0,30000.0,420,0,1,1,MNC,No History,Petrol,684
69000.0,11400.0,225,0,1,0,MNC,Ongoing,Diesel,621
53737.0,13400.0,390,1,1,0,Govt,Ongoing,Diesel,644
80000.0,20000.0,406,1,2,1,MNC,Ongoing,Electric,673
46000.0,4800.0,436,1,0,1,Self,Paid,Diesel,737
88000.0,33000.0,322,1,2,0,MNC,Ongoing,Electric,633
24000.0,11025.0,348,1,2,1,Govt,Paid,Electric,777
50000.0,15000.0,599,0,2,0,MNC,Paid,Electric,794
72000.0,25000.0,360,0,1,1,Self,Paid,Diesel,717
83700.0,24500.0,189,0,2,0,MNC,Ongoing,Petrol,664
30000.0,3500.0,398,1,2,1,Self,Ongoing,Petrol,615
101000.0,35000.0,309,1,2,1,Govt,Ongoing,Petrol,606
48000.0,4000.0,401,1,2,1,Govt,Ongoing,Electric,646
35000.0,8000.0,134,1,2,1,Self,Ongoing,Diesel,637
55802.0,13500.0,245,0,1,0,Govt,Ongoing,Diesel,622
60000.0,25000.0,416,1,1,0,Self,No History,Petrol,663
33000.0,7100.0,233,0,2,1,Self,No History,Petrol,730
14000.0,5875.0,280,1,2,1,Govt,Paid,Electric,770
50000.0,19275.0,324,1,1,0,MNC,Paid,Diesel,709
38000.0,5600.0,238,0,1,1,MNC,Paid,Diesel,700
29600.0,10000.0,480,0,2,1,Govt,No History,Electric,723
60000.0,18000.0,387,0,1,1,MNC,Ongoing,Diesel,671
34000.0,2775.0,412,1,1,1,Govt,Paid,Petrol,765
95000.0,7500.0,201,0,1,1,Govt,Paid,Diesel,748
58400.45,26850.0,460,0,2,0,Govt,Ongoing,Electric,689
50000.0,20000.0,148,1,2,0,Self,Paid,Electric,719
120000.0,15000.0,482,0,0,1,Self,Ongoing,Diesel,603
85000.0,10875.0,447,1,0,1,MNC,Ongoing,Diesel,661
85000.0,35000.0,477,0,0,0,Self,Ongoing,Diesel,685
72500.0,33000.0,559,0,2,1,MNC,Ongoing,Electric,633
58000.0,22000.0,497,1,2,1,Self,Ongoing,Electric,679
60000.0,20000.0,478,0,2,1,Self,Ongoing,Electric,645
85000.0,20000.0,233,1,2,1,Self,Ongoing,Petrol,612
63000.0,10000.0,117,1,2,1,MNC,Paid,Diesel,743
53000.0,6000.0,376,1,1,1,Govt,No History,Diesel,728
26000.0,13000.0,387,0,2,1,Govt,No History,Electric,684
52000.0,3000.0,107,0,2,1,MNC,No History,Electric,669
165000.0,35000.0,182,0,2,1,MNC,Paid,Electric,721
72000.0,5000.0,403,0,0,1,Self,Ongoing,Diesel,665
145000.0,25000.0,326,0,2,1,MNC,No History,Petrol,704
34000.0,3600.0,496,1,0,0,Govt,No History,Diesel,677
125000.0,24000.0,130,1,2,1,MNC,Paid,Petrol,766
52000.0,15000.0,599,1,0,1,MNC,Ongoing,Diesel,660
120000.0,10000.0,179,1,2,1,Govt,Paid,Petrol,715
56000.0,14400.0,239,0,2,0,MNC,Ongoing,Petrol,668
90000.0,21000.0,306,1,2,1,Govt,Paid,Petrol,762
25000.0,5900.0,240,1,1,1,MNC,Ongoing,Diesel,616
50000.0,9225.0,131,1,2,1,MNC,Paid,Petrol,723
36000.0,12000.0,429,1,2,0,Govt,Ongoing,Electric,645
72000.0,30000.0,559,1,0,1,Govt,Paid,Diesel,795
75000.0,15725.0,115,0,2,1,Govt,Ongoing,Electric,670
80000.0,16800.0,167,0,2,1,MNC,No History,Petrol,701
108000.0,10000.0,458,0,0,1,Self,Ongoing,Diesel,646
52000.0,24000.0,497,1,2,1,Self,No History,Electric,668
95000.0,12000.0,279,1,2,0,MNC,No History,Electric,730
36254.0,12000.0,211,0,2,0,Govt,Paid,Petrol,707
80000.0,9000.0,134,1,2,1,MNC,No History,Diesel,710
50000.0,14500.0,377,0,1,1,Self,Ongoing,Diesel,666
76780.0,17750.0,395,0,1,1,Govt,Ongoing,Diesel,621
50000.0,7000.0,251,0,2,1,Govt,Ongoing,Petrol,630
40000.0,9075.0,482,1,2,1,Self,No History,Electric,684
65000.0,10000.0,309,1,2,1,Self,Ongoing,Electric,636
70000.0,17000.0,585,0,0,1,Govt,No History,Diesel,707
120000.0,17000.0,288,1,2,1,Self,No History,Petrol,678
140000.0,35000.0,229,0,2,0,Self,Paid,Electric,754
55500.0,6000.0,227,0,2,0,Govt,Ongoing,Electric,654
105000.0,19200.0,158,1,2,1,MNC,Paid,Petrol,800
55000.0,1000.0,289,1,2,0,Govt,Ongoing,Electric,622
120000.0,14400.0,419,1,1,1,Self,Ongoing,Petrol,654
96000.0,35000.0,572,1,2,1,Self,Paid,Electric,700
100000.0,35000.0,261,1,2,0,MNC,Ongoing,Electric,602
100000.0,7725.0,302,1,2,1,MNC,Ongoing,Electric,634
60000.0,21000.0,415,1,1,0,Govt,No History,Petrol,706
54375.0,9600.0,305,0,1,1,Govt,Ongoing,Diesel,626
53000.0,22000.0,242,1,1,1,MNC,Ongoing,Diesel,607
30000.0,10200.0,219,0,1,0,MNC,Ongoing,Diesel,650
54000.0,19600.0,535,0,1,0,Govt,Ongoing,Petrol,614
150000.0,24775.0,115,0,2,0,Self,Ongoing,Electric,668
57600.0,8000.0,266,0,2,1,Govt,No History,Petrol,656
85000.0,25000.0,306,0,2,1,Govt,Paid,Electric,740
98000.0,35000.0,500,0,2,0,MNC,Paid,Electric,770
104000.0,5000.0,269,0,2,1,Self,No History,Electric,652
80000.0,14000.0,241,0,2,1,Self,No History,Electric,657
115000.0,16000.0,483,0,1,0,MNC,Ongoing,Petrol,632
62000.0,5300.0,425,0,1,1,Govt,Ongoing,Petrol,619
52000.0,9400.0,462,0,2,1,MNC,Ongoing,Electric,609
120000.0,1000.0,510,1,0,1,Govt,Ongoing,Diesel,611
47900.0,21075.0,121,0,2,0,MNC,Ongoing,Petrol,653
82000.0,18200.0,357,1,2,1,Self,Paid,Electric,760
102000.0,28000.0,534,0,0,1,Govt,No History,Diesel,721
80000.0,12000.0,240,0,1,1,Self,Paid,Diesel,781
99000.0,15600.0,380,0,2,0,MNC,Paid,Petrol,724
65000.0,22775.0,582,1,2,1,MNC,Ongoing,Electric,631
74000.0,12000.0,589,1,0,1,MNC,Paid,Diesel,786
57225.0,16500.0,369,0,1,1,Self,Paid,Diesel,714
70000.0,7000.0,244,1,1,1,Self,Ongoing,Diesel,640
120000.0,16000.0,216,1,2,0,Govt,Ongoing,Petrol,634
85000.0,27000.0,404,0,0,0,MNC,Ongoing,Diesel,614
47000.0,20000.0,315,0,2,1,Govt,No History,Petrol,694
120000.0,8500.0,417,1,2,1,Self,Paid,Electric,786
52000.0,15000.0,273,1,2,1,MNC,Paid,Petrol,773
20000.0,4000.0,508,0,2,1,Govt,Ongoing,Electric,653
76000.0,4600.0,212,0,2,1,Self,Paid,Petrol,753
53000.0,15000.0,548,1,0,0,Govt,Paid,Diesel,714
50000.0,15000.0,552,0,0,0,Govt,No History,Diesel,719
73309.8,35000.0,470,1,1,1,Govt,Ongoing,Petrol,664
46000.0,10000.0,485,0,1,1,Govt,Ongoing,Petrol,605
47418.0,5000.0,199,0,2,1,Govt,Paid,Diesel,748
130000.0,16000.0,529,1,2,1,Govt,Paid,Electric,758
83000.0,9375.0,298,0,1,0,Govt,Paid,Diesel,715
51000.0,6000.0,576,1,1,1,Self,Ongoing,Petrol,651
45000.0,19800.0,504,1,2,0,MNC,Paid,Electric,800
125000.0,30000.0,351,0,2,1,Self,No History,Petrol,700
18600.0,7050.0,591,1,1,0,MNC,Ongoing,Petrol,625
64000.0,20000.0,286,0,2,0,Govt,Ongoing,Petrol,643
46000.0,18575.0,294,0,2,1,Govt,No History,Petrol,656
50000.0,9350.0,132,0,2,0,MNC,No History,Diesel,718
32000.0,8800.0,279,0,2,1,Self,Paid,Petrol,705
80000.0,31750.0,299,0,2,1,Govt,No History,Petrol,668
22140.0,7200.0,566,1,1,0,Self,No History,Petrol,675
89000.0,20000.0,350,0,2,1,MNC,No History,Petrol,720
143000.0,15000.0,425,0,2,0,MNC,Paid,Electric,745
110000.0,35000.0,160,0,2,1,MNC,Ongoing,Diesel,645
65350.0,15000.0,241,1,2,1,MNC,Ongoing,Petrol,668
47000.0,21150.0,573,0,1,0,Govt,No History,Petrol,722
90000.0,6000.0,336,1,1,1,MNC,Ongoing,Diesel,685
35000.0,15000.0,201,0,1,1,MNC,Ongoing,Diesel,669
105000.0,24000.0,115,0,2,0,MNC,No History,Electric,718
15732.0,4475.0,162,1,2,0,Govt,No History,Diesel,725
29000.0,11400.0,336,1,2,0,Govt,Ongoing,Petrol,621
50000.0,9000.0,139,1,2,1,MNC,No History,Petrol,677
42000.0,10000.0,333,0,2,0,Self,Ongoing,Petrol,602
88000.0,14000.0,144,1,2,1,MNC,Paid,Petrol,772
90000.0,15000.0,399,0,2,1,Self,Paid,Electric,734
150000.0,35000.0,351,1,2,1,Self,No History,Petrol,662
47500.0,5000.0,555,0,0,1,Self,No History,Diesel,716
120000.0,11700.0,106,1,2,1,Self,Paid,Petrol,725
60000.0,18000.0,338,0,2,0,Self,No History,Electric,705
103000.0,35000.0,349,0,1,0,MNC,Ongoing,Diesel,611
140000.0,12000.0,124,0,2,0,MNC,Ongoing,Petrol,635
90000.0,23000.0,510,1,1,1,MNC,Paid,Petrol,777
45000.0,6000.0,520,0,1,1,MNC,Paid,Petrol,754
67500.0,18000.0,439,1,1,0,Self,Ongoing,Petrol,649
48000.0,20000.0,536,1,0,0,MNC,Ongoing,Diesel,681
55000.0,10400.0,251,1,2,1,Govt,No History,Electric,707
65000.0,1000.0,565,1,1,0,MNC,Paid,Petrol,719
50000.0,16000.0,207,0,2,1,Self,No History,Electric,724
150000.0,15000.0,500,1,0,1,Self,Paid,Diesel,707
26000.0,5600.0,407,1,0,1,Govt,No History,Diesel,679
52000.0,35000.0,507,1,2,1,Govt,Ongoing,Electric,646
78000.0,21600.0,252,1,2,1,Govt,Ongoing,Petrol,688
35000.0,4000.0,384,1,2,0,MNC,No History,Electric,684
94500.0,15400.0,358,1,2,1,Self,Paid,Petrol,725
38000.0,6025.0,273,0,2,1,Self,No History,Electric,691
56000.0,15000.0,322,1,2,1,Self,Paid,Petrol,727
50000.0,10000.0,297,1,2,1,Govt,Ongoing,Electric,681
90000.0,13500.0,266,0,1,1,Govt,Paid,Diesel,784
100000.0,26000.0,389,1,2,1,Govt,Paid,Petrol,715
123000.0,13600.0,457,1,1,1,Self,No History,Petrol,713
140000.0,28000.0,323,1,2,1,MNC,Ongoing,Petrol,618
60000.0,25000.0,372,0,2,1,MNC,Ongoing,Electric,670
55000.0,4975.0,465,0,2,0,Self,Ongoing,Electric,688
90000.0,9925.0,173,1,2,1,MNC,No History,Petrol,693
85000.0,11000.0,479,0,2,1,Govt,Ongoing,Electric,623
48000.0,20150.0,496,0,1,0,Self,Paid,Petrol,797
48000.0,12000.0,219,0,2,0,MNC,Paid,Electric,793
28000.0,11750.0,543,0,1,1,Self,No History,Petrol,655
35000.0,6175.0,133,0,2,1,Govt,Paid,Electric,707
126000.0,32000.0,474,1,0,0,Self,Ongoing,Diesel,655
98000.0,10000.0,221,0,2,1,Self,Paid,Electric,760
30000.0,3750.0,225,0,2,1,Govt,Ongoing,Petrol,685
88400.0,9000.0,421,1,2,1,MNC,Paid,Electric,787
50000.0,5600.0,190,0,2,1,MNC,No History,Electric,674
68000.0,9525.0,553,0,2,1,MNC,Ongoing,Electric,686
98448.0,28000.0,454,1,1,0,Self,Paid,Petrol,770
60000.0,28000.0,258,0,1,1,Govt,Ongoing,Diesel,649
68000.0,7000.0,481,1,2,1,Self,Paid,Electric,768
34000.0,10000.0,554,1,1,1,MNC,No History,Petrol,662
110000.0,24000.0,107,0,2,1,Govt,No History,Electric,689
120000.0,30000.0,323,0,2,0,MNC,No History,Petrol,700
44359.0,6000.0,355,0,2,1,Govt,Paid,Petrol,741
45000.0,14000.0,188,1,2,0,Self,Paid,Diesel,709
108000.0,35000.0,136,0,2,1,Govt,Paid,Diesel,740
45000.0,10750.0,266,0,1,1,MNC,No History,Diesel,653
65000.0,20925.0,399,1,2,0,MNC,Ongoing,Electric,628
30000.0,5500.0,504,0,1,1,MNC,Ongoing,Petrol,660
18480.0,6650.0,387,1,2,0,MNC,No History,Electric,723
50000.0,9600.0,170,0,2,1,Self,Ongoing,Petrol,677
65000.0,4800.0,428,0,0,1,MNC,No History,Diesel,709
48000.0,12000.0,340,1,1,0,MNC,Ongoing,Diesel,611
110000.0,20000.0,114,1,2,0,MNC,Paid,Diesel,799
36000.0,9500.0,541,1,2,1,MNC,Paid,Electric,732
22200.0,6000.0,107,1,2,1,Govt,Ongoing,Electric,613
40000.0,6500.0,217,0,1,1,Govt,Paid,Diesel,701
52000.0,7000.0,350,0,2,1,Govt,No History,Petrol,699
56000.0,11500.0,453,1,1,0,Govt,Ongoing,Petrol,663
55000.0,18000.0,512,0,2,1,Self,Ongoing,Electric,660
96000.0,13500.0,313,1,2,1,MNC,Paid,Electric,723
150000.0,16000.0,226,1,2,0,MNC,Ongoing,Electric,639
129000.0,28000.0,573,0,2,0,Govt,Ongoing,Electric,645
92000.0,3150.0,454,0,2,1,MNC,Paid,Electric,762
52000.0,21000.0,323,1,2,1,Govt,Ongoing,Electric,624
55000.0,19200.0,341,1,1,0,Self,Ongoing,Diesel,658
42000.0,5000.0,214,0,2,1,MNC,Paid,Petrol,791
60000.0,18000.0,440,0,1,1,Self,No History,Petrol,722
42000.0,3000.0,375,0,2,1,MNC,Paid,Petrol,701
85000.0,28000.0,144,1,2,1,Self,Paid,Electric,712
74600.0,35000.0,258,1,2,0,Self,Paid,Electric,800
44500.0,20450.0,104,0,2,0,MNC,Paid,Electric,720
35000.0,10000.0,121,1,2,0,Self,Paid,Electric,733
62000.0,8000.0,480,0,0,1,MNC,Ongoing,Diesel,632
20000.0,7200.0,179,0,2,1,Govt,Paid,Electric,798
54700.0,12000.0,116,0,2,1,Govt,Paid,Electric,782
70000.0,4000.0,352,0,2,0,Govt,Ongoing,Petrol,630
98000.0,22400.0,485,0,2,0,MNC,No History,Electric,690
20000.0,6000.0,105,1,2,1,Govt,Ongoing,Electric,614
12420.0,3725.0,194,0,2,1,Govt,No History,Electric,717
104000.0,16000.0,435,1,2,1,MNC,No History,Electric,711
100000.0,14400.0,158,0,2,1,Self,No History,Petrol,699
124000.0,32000.0,341,1,2,1,Govt,No History,Electric,714
150000.0,35000.0,171,1,2,1,Self,Paid,Diesel,785
75000.0,8000.0,117,0,2,0,Govt,Paid,Diesel,732
91000.0,13900.0,438,1,2,0,MNC,Paid,Electric,765
50000.0,16800.0,500,0,0,0,Govt,No History,Diesel,702
60000.0,20000.0,403,0,1,1,MNC,Paid,Petrol,747
90000.0,9475.0,235,0,2,0,Govt,No History,Petrol,690
80000.0,16000.0,231,1,2,1,Self,No History,Electric,659
60000.0,5000.0,284,0,2,1,Self,No History,Electric,684
40000.0,9500.0,156,0,2,1,Govt,Paid,Diesel,748
40000.0,11000.0,225,0,2,1,Self,No History,Petrol,665
110000.0,28000.0,552,0,1,1,Govt,Ongoing,Petrol,654
30639.0,2800.0,110,1,2,1,Govt,Ongoing,Diesel,663
75000.0,17000.0,190,1,2,0,MNC,Paid,Diesel,775
100000.0,20000.0,233,0,2,1,Govt,Ongoing,Petrol,601
75000.0,16800.0,330,0,2,0,MNC,Ongoing,Petrol,629
73000.0,15500.0,415,1,1,1,Self,No History,Petrol,723
65000.0,12500.0,215,0,1,1,MNC,Paid,Diesel,724
90000.0,30000.0,418,0,1,1,MNC,Paid,Petrol,705
75000.0,10800.0,237,1,2,0,Govt,Paid,Electric,788
112000.0,24000.0,181,0,2,1,Self,No History,Petrol,682
68000.0,18000.0,319,1,2,1,MNC,Paid,Petrol,726
95000.0,28000.0,590,1,1,1,Govt,Ongoing,Petrol,615
52000.0,14000.0,417,1,1,0,Govt,Paid,Petrol,773
48000.0,6050.0,213,1,2,1,MNC,Ongoing,Petrol,646
250000.0,28000.0,362,1,1,1,Self,No History,Diesel,658
87000.0,12000.0,313,1,1,0,MNC,Paid,Diesel,750
80000.0,12000.0,335,0,2,1,Self,No History,Petrol,699
51914.0,14000.0,450,0,0,1,Self,No History,Diesel,701
65000.0,16000.0,584,1,0,1,Govt,Ongoing,Diesel,639
52000.0,18700.0,252,1,2,0,MNC,Paid,Electric,713
90000.0,24000.0,325,0,2,1,MNC,Paid,Electric,749
85000.0,8000.0,567,0,1,1,MNC,Paid,Petrol,731
55000.0,12000.0,570,1,1,1,Self,Paid,Petrol,799
75000.0,12000.0,419,1,0,1,Self,Paid,Diesel,721
200000.0,35000.0,531,0,0,1,Self,No History,Diesel,652
73600.0,18900.0,110,0,2,0,Govt,Paid,Electric,762
40000.0,19200.0,379,0,2,0,MNC,Paid,Petrol,787
51000.0,10000.0,557,0,0,1,Self,Ongoing,Diesel,604
90000.0,20000.0,162,1,2,1,Self,Paid,Electric,771
39000.0,1400.0,348,1,2,1,MNC,Paid,Petrol,795
48000.0,5000.0,384,0,1,1,Govt,Paid,Diesel,748
62000.0,24000.0,155,0,2,1,MNC,Paid,Diesel,711
48000.0,10000.0,435,0,0,1,MNC,Ongoing,Diesel,670
55000.0,10000.0,373,0,2,0,MNC,No History,Petrol,658
79634.0,28750.0,544,0,2,1,Govt,No History,Electric,677
20000.0,10000.0,487,0,0,0,Govt,Paid,Diesel,759
40000.0,10000.0,501,0,1,0,Govt,Ongoing,Petrol,681
85000.0,35000.0,240,0,1,1,MNC,Paid,Diesel,793
75000.0,10000.0,594,1,2,1,Self,Ongoing,Electric,616
150000.0,35000.0,575,1,1,1,Govt,Paid,Petrol,731
68000.0,24475.0,339,1,1,0,MNC,Paid,Diesel,761
104000.0,13000.0,378,1,2,1,MNC,No History,Electric,706
32000.0,5000.0,459,1,2,1,Govt,No History,Electric,708
39000.0,3200.0,395,1,2,1,Govt,No History,Petrol,654
74000.0,11300.0,351,1,2,1,Self,Paid,Electric,738
110000.0,15000.0,199,1,2,1,MNC,Ongoing,Diesel,626
